,city_non_ph,educstat,have_comp_degree,comp_related_degree,careerstg,industry,how_long_in_salary,typework,shift_schedule,side_gig,sizeteam,ai_work,ai_study,region_ph,age_grp,salary_broader,sitework_Hybrid,sitework_Mostly onsite,sitework_Mostly work from home/ fully remote,sitework_None of the above,employertype_Foreign employer,employertype_I'm an entrepreneur,employertype_I'm self-employed,employertype_Local employer,employertype_Multinational employer,employertype_None of the above,employertype_Public service,datarole_Admin & Support Role,datarole_Consulting & Freelance,datarole_Content Related,datarole_Customer Service & Operations,datarole_Data Analysis & Insights,datarole_Data Engineering,datarole_Data Processing & Entry,datarole_Data Science,datarole_Education & Learning,datarole_Engineering,datarole_Legal & Public Affairs,datarole_Management & Leadership,datarole_Marketing & Sales,datarole_None Of The Above,datarole_Not Applicable,datarole_Research,datarole_Software Engineering,datarole_Technical Support & It Operations,gender_Female,gender_LGBTQ+,gender_Male,gender_Prefer not to say
391,-0.0,-0.0,0.0,0.05024761216824936,-0.3324448290312078,-0.08372335854584419,0.11625012007676279,-0.0,0.0035430903246061437,0.0,-0.008904143310978935,0.002119465415280333,0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
392,-0.0,-0.0,0.0,0.08538580249569648,-0.6490589519180724,-0.026378592418553646,0.11625012007676279,-0.0,-0.08503416779054737,-0.0,-0.2067739946660667,-0.009655342447388172,0.0,0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
396,0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,-0.05027224497159137,-0.13646753226402591,-0.0,-0.12932279684812414,-0.0,-0.10783906898852282,-0.02143015031005668,0.0,-0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
397,-0.0,-0.0,0.0,0.07952943744112195,-0.6490589519180724,-0.026378592418553646,-0.13646753226402591,-0.0,-0.08503416779054737,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,-0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
400,-0.0,-0.0,0.0,0.13223672293229263,0.30078341674252146,-0.007263670376123466,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
401,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,0.0835322093254199,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
402,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.10283828058827436,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,-0.02143015031005668,0.0,-0.0,-0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
404,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.059829705992806466,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
409,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.0644172872829897,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,-0.02143015031005668,0.0,-0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
419,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.09003078236656493,-0.02143015031005668,0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
422,-0.0,-0.0,0.0,0.07952943744112195,-0.6490589519180724,-0.05027224497159137,0.11625012007676279,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,-0.009655342447388172,0.0,0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
423,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.026187443198129347,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.025669081140617344,-0.0,0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
426,-0.0,-0.0,0.0,0.05024761216824936,-0.6490589519180724,0.026187443198129347,0.03201090262983323,-0.0,-0.04074553873297061,-0.0,0.09003078236656493,-0.02143015031005668,-0.0,0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
431,-0.0,-0.0,0.0,-0.008316038377495828,0.30078341674252146,-0.026378592418553646,-0.304945967157885,-0.0,0.0035430903246061437,-0.0,0.1889657080441088,-0.02143015031005668,0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
432,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.011851251666306713,0.20048933752369236,-0.0,0.047831719382182905,-0.0,0.2879006337216527,-0.02143015031005668,-0.0,-0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
441,-0.0,0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.007263670376123466,-0.13646753226402591,-0.0,0.0035430903246061437,0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
446,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.05027224497159137,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.025669081140617344,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
447,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.0835322093254199,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,0.1889657080441088,0.025669081140617344,-0.0,-0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
448,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.0835322093254199,0.20048933752369236,-0.0,-0.04074553873297061,0.0,0.2879006337216527,0.025669081140617344,-0.0,-0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
449,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,0.0835322093254199,-0.22070674971095547,-0.0,-0.04074553873297061,-0.0,0.1889657080441088,0.002119465415280333,-0.0,-0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
451,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
452,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.045493514460983826,0.03201090262983323,-0.0,-0.08503416779054737,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
453,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.0035430903246061437,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
457,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,-0.04074553873297061,-0.0,-0.008904143310978935,0.025669081140617344,0.0,0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
458,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.007263670376123466,0.11625012007676279,-0.0,-0.04074553873297061,0.0,-0.10783906898852282,-0.02143015031005668,0.0,-0.0,-0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
459,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.04530236524055953,0.20048933752369236,-0.0,-0.04074553873297061,-0.0,-0.008904143310978935,-0.009655342447388172,-0.0,-0.0,-0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
460,-0.0,-0.0,0.0,0.003396691731653211,-0.6490589519180724,-0.026378592418553646,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
468,-0.0,0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.09805955007766683,0.20048933752369236,0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,-0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
469,-0.0,-0.0,-0.0,-0.07273605397781553,-0.3324448290312078,0.011851251666306713,0.03201090262983323,0.0,0.0035430903246061437,0.0,-0.2067739946660667,0.03744388900328585,-0.0,0.0,-0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
475,-0.0,0.0,-0.0,-0.07273605397781553,-0.015830706144343176,-0.0024849398655159213,-0.05222831481709634,-0.0,-0.12932279684812414,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
488,-0.0,-0.0,0.0,0.03267851700452581,0.30078341674252146,-0.026378592418553646,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,0.0,-0.0,0.4721274864987061,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
490,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,0.0,-0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
491,-0.0,-0.0,0.0,0.05024761216824936,-0.6490589519180724,0.0835322093254199,0.03201090262983323,0.0,0.0035430903246061437,0.0,0.1889657080441088,0.002119465415280333,-0.0,0.0,-0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
495,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,-0.026378592418553646,0.11625012007676279,-0.0,-0.04074553873297061,-0.0,0.2879006337216527,-0.02143015031005668,0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
510,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,-0.10783906898852282,0.025669081140617344,-0.0,0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
511,-0.0,-0.0,0.0,0.14394945304144166,0.30078341674252146,0.040523634729951984,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,-0.009655342447388172,0.0,0.0,-0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
515,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.031157322929161194,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.025669081140617344,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
517,-0.0,-0.0,-0.0,-0.07273605397781553,-0.015830706144343176,-0.09805955007766683,0.20048933752369236,0.0,0.047831719382182905,-0.0,-0.008904143310978935,0.002119465415280333,0.0,-0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
522,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,-0.13646753226402591,0.0,0.047831719382182905,-0.0,0.09003078236656493,0.002119465415280333,0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
525,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,-0.06938716701402155,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,-0.009655342447388172,-0.0,-0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
529,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.030966173708736895,0.20048933752369236,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
531,-0.0,0.0,0.0,0.12052399282314359,0.30078341674252146,-0.09805955007766683,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.09003078236656493,0.03744388900328585,0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
533,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,-0.08503416779054737,0.0,0.1889657080441088,0.002119465415280333,0.0,-0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
536,-0.0,-0.0,0.0,-0.07273605397781553,0.30078341674252146,0.0835322093254199,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.1889657080441088,0.002119465415280333,-0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
537,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.09003078236656493,-0.009655342447388172,0.0,-0.0,-0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
538,-0.0,0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.05027224497159137,0.03201090262983323,-0.0,-0.04074553873297061,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
539,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.10283828058827436,-0.13646753226402591,-0.0,-0.08503416779054737,0.0,-0.2067739946660667,-0.02143015031005668,-0.0,-0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
540,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,-0.02143015031005668,0.0,0.0,-0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
541,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,-0.13646753226402591,-0.0,0.0035430903246061437,-0.0,0.1889657080441088,-0.02143015031005668,0.0,0.0,-0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
542,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.0644172872829897,0.11625012007676279,-0.0,0.0035430903246061437,0.0,-0.10783906898852282,-0.02143015031005668,0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
